time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Vidya_2,上涨数量,下跌数量,上涨比例,rank_Vidya_2,rank_sum,rank
2021-10-26 11:59:00,89.64399999999999,89.72200000000001,86.319,86.51700000000001,ZEN-USDT,281901.1,24645248.2623,-0.034742444020483876,0,1,-0.01767831596157743,97,39,0.7132352941176471,1.0,1.0,1.0
2021-10-26 23:59:00,9.714,9.798,8.868,9.183,GTC-USDT,2650404.9,24887003.012,-0.05437133147976525,0,1,-0.027945379485551314,33,103,0.2426470588235294,1.0,1.0,1.0
2021-10-27 23:59:00,25.649,32.326,25.434,28.479,WAVES-USDT,4324397.2,126582933.2269,0.10981645298312603,1,0,-0.04790040836773135,15,121,0.11029411764705882,1.0,1.0,1.0
2021-10-28 23:59:00,0.07828,0.080481,0.0589,0.068661,1000SHIB-USDT,109417948181.0,7598723070.626389,-0.1228794072560041,0,1,-0.06546164787227515,73,63,0.5367647058823529,1.0,1.0,1.0
2021-10-29 11:59:00,0.34234,0.345,0.3237,0.32692,ONE-USDT,345918149.0,116053755.91725,-0.04504293976748264,0,1,-0.02304037294922745,116,20,0.8529411764705882,1.0,1.0,1.0
2021-10-29 23:59:00,0.50574,0.5632,0.5055,0.5492600000000001,LRC-USDT,126496205.0,67297807.683,0.08603064755313894,1,0,-0.03195002289845583,119,17,0.875,1.0,1.0,1.0
2021-10-30 11:59:00,26.169,26.252,25.121,25.482,BAL-USDT,490023.7,12506966.716,-0.02617801047120427,0,1,-0.011684613130349963,42,94,0.3088235294117647,1.0,1.0,1.0
2021-10-30 23:59:00,0.073233,0.0733549999999999,0.0614,0.065317,1000SHIB-USDT,35468543019.0,2440820115.675801,-0.10808116670308066,0,1,-0.05712780315989274,56,80,0.4117647058823529,1.0,1.0,1.0
2021-10-31 11:59:00,0.9842,1.0381,0.902,0.905,NU-USDT,25446589.4,24102887.73493,-0.08159123198701035,0,1,-0.042530681337283105,49,87,0.3602941176470588,1.0,1.0,1.0
2021-10-31 23:59:00,3.3839,3.4431,2.5627,2.8859,MANA-USDT,1054778903.0,3097076025.0894,-0.1474446085672082,0,1,-0.07958985153646225,110,26,0.8088235294117647,1.0,1.0,1.0
2021-11-01 11:59:00,0.4387,0.4895,0.4247,0.4715,CHR-USDT,258260869.0,117332179.878,0.07525655644241724,1,0,-0.026227297506671077,68,68,0.5,1.0,1.0,1.0
2021-11-01 23:59:00,1.886,1.988,1.885,1.988,KNC-USDT,9104061.0,17635004.21,0.054082714740190996,1,0,-0.02506959659909136,94,42,0.6911764705882353,1.0,1.0,1.0
2021-11-02 11:59:00,0.29004,0.3055199999999999,0.28524,0.29745,ONE-USDT,264758654.0,77515628.19701,0.02554820024824145,1,0,-0.01039309605269878,111,25,0.8161764705882353,1.0,1.0,1.0
2021-11-02 23:59:00,0.62738,0.665,0.602,0.6116199999999999,COTI-USDT,151677454.0,95799492.79172,-0.025104802588584163,0,1,-0.012711967005383018,93,43,0.6838235294117647,1.0,1.0,1.0
2021-11-03 11:59:00,3.1249,3.2206,2.7759,2.9087,ENJ-USDT,46155876.0,134924700.0682,-0.06924578413490767,0,1,-0.03586462925519607,55,81,0.40441176470588236,1.0,1.0,1.0
2021-11-03 23:59:00,1.38581,1.40752,1.15842,1.18615,LRC-USDT,366623468.0,466648470.47991,-0.1441919191919191,0,1,-0.07769764593822304,66,70,0.4852941176470588,1.0,1.0,1.0
2021-11-04 11:59:00,2.104,2.105,1.968,1.984,KNC-USDT,7435191.0,15013879.016,-0.05748218527315918,0,1,-0.029591587185130552,42,94,0.3088235294117647,1.0,1.0,1.0
2021-11-04 23:59:00,2.7662,2.878,2.4107,2.5069,MANA-USDT,292194908.0,753493546.4133,-0.09377146368795874,0,1,-0.04919214139422001,51,85,0.375,1.0,1.0,1.0
2021-11-05 11:59:00,0.7505,1.02,0.7311,0.9408,CHR-USDT,1129582322.0,1024868343.2892,0.25389844062375055,1,0,-0.10916583357068543,47,89,0.34558823529411764,1.0,1.0,1.0
2021-11-05 23:59:00,18.1052,18.324,16.5997,17.0837,OMG-USDT,17440726.8,301263851.64439,-0.05629515875997071,0,1,-0.028962812442271724,39,97,0.2867647058823529,1.0,1.0,1.0
2021-11-06 11:59:00,12.693,12.731,11.6,11.803,UNFI-USDT,1082431.5,13232163.3443,-0.07004412228175227,0,1,-0.03629312104511084,14,122,0.10294117647058823,1.0,1.0,1.0
2021-11-07 11:59:00,0.8902,0.9521,0.8613,0.8708,CHR-USDT,157689135.0,141817713.7973,-0.0217928555380813,0,1,-0.011016467915956896,91,45,0.6691176470588235,1.0,1.0,1.0
2021-11-07 23:59:00,0.8708,0.878,0.8164,0.8301,CHR-USDT,136103068.0,114769995.3709,-0.046738631143775966,0,1,-0.023928508436709905,84,52,0.6176470588235294,1.0,1.0,1.0
2021-11-08 11:59:00,44.849,44.91,41.3,42.362,HNT-USDT,2354763.0,101152419.147,-0.055494860761186926,0,1,-0.028539323266026706,71,65,0.5220588235294118,1.0,1.0,1.0
2021-11-08 23:59:00,0.6694,0.7236,0.666,0.6992,FLM-USDT,147781096.0,103234590.9323,0.044985801823344884,1,0,-0.020950571268483986,111,25,0.8161764705882353,1.0,1.0,1.0
2021-11-09 11:59:00,2.6948,2.7147,2.4717,2.5817,MANA-USDT,114484199.0,302023283.8991,-0.041827494061757675,0,1,-0.021360474592976075,61,75,0.4485294117647059,1.0,1.0,1.0
2021-11-09 23:59:00,3.0337400000000003,3.04585,2.86,2.87135,FTM-USDT,89723174.0,263600131.3788,-0.05354982678546116,0,1,-0.02751153228701686,50,86,0.36764705882352944,1.0,1.0,1.0
2021-11-10 11:59:00,2.6247,2.6459,2.4861,2.5059,AUDIO-USDT,10606459.0,27057574.3464,-0.045116793049575055,0,1,-0.023079022260340754,70,66,0.5147058823529411,1.0,1.0,1.0
2021-11-11 23:59:00,0.194,0.19448,0.17675,0.18307,IOTX-USDT,2187562839.0,402398864.30786,-0.05672918384171477,0,1,-0.029192628927482533,25,112,0.18248175182481752,1.0,1.0,1.0
2021-11-12 23:59:00,0.6389600000000001,0.7429899999999999,0.6217600000000001,0.70103,NKN-USDT,139495023.0,94817174.79199,0.09755448396793609,1,0,-0.045337173793185914,121,16,0.8832116788321168,1.0,1.0,1.0
2021-11-13 11:59:00,3.03409,3.08969,2.70669,2.71478,LRC-USDT,133225228.0,380788030.99273,-0.10524078059648845,0,1,-0.055543089337556695,74,63,0.5401459854014599,1.0,1.0,1.0
2021-11-13 23:59:00,1.1859,1.2116,1.1066,1.1154,CHR-USDT,178570374.0,203809236.6437,-0.05952782462057338,0,1,-0.030676979230033985,100,37,0.7299270072992701,1.0,1.0,1.0
2021-11-14 11:59:00,1.1157,1.231,1.0829,1.1868,CHR-USDT,198338310.0,229304743.1168,0.06401291016675636,1,0,-0.030664361461969825,72,65,0.5255474452554745,1.0,1.0,1.0
2021-11-14 23:59:00,0.9181,0.9439,0.8504,0.8693,KEEP-USDT,376633703.0,334955330.4075,-0.05325637116096715,0,1,-0.02735664335664345,63,74,0.45985401459854014,1.0,1.0,1.0
2021-11-15 11:59:00,52.748,53.111,49.432,50.415,HNT-USDT,1043320.0,52774342.061,-0.044156681328682,0,1,-0.022576798922052332,94,43,0.6861313868613139,1.0,1.0,1.0
2021-11-16 23:59:00,0.37988,0.3945,0.31609,0.32579,BLZ-USDT,427636995.0,150938806.35369,-0.14227417528894504,0,1,-0.07658513080694918,37,100,0.27007299270072993,1.0,1.0,1.0
2021-11-17 11:59:00,61.132,62.496,53.885,59.29,LPT-USDT,615800.0,35599114.869,-0.03029014425435872,0,1,-0.015377972631858694,116,21,0.8467153284671532,1.0,1.0,1.0
2021-11-17 23:59:00,59.264,59.33,54.951,55.872,LPT-USDT,243477.0,13829547.3924,-0.05764884466183162,0,1,-0.02967992914329387,55,82,0.40145985401459855,1.0,1.0,1.0
2021-11-18 11:59:00,0.1978599999999999,0.2036,0.1802099999999999,0.1803799999999999,IOTX-USDT,567449081.0,107430236.26416,-0.08825313384553224,0,1,-0.046163608481836205,21,116,0.15328467153284672,1.0,1.0,1.0
2021-11-20 11:59:00,0.18123,0.19855,0.1794599999999999,0.19042,IOTX-USDT,497422445.0,93690544.60934,0.050709043756552497,1,0,-0.016469344130315533,118,19,0.8613138686131386,1.0,1.0,1.0
2021-11-20 23:59:00,2.64304,2.65,2.5,2.58149,LRC-USDT,83570936.0,214776228.66964,-0.023283882513630116,0,1,-0.011779072527236978,88,49,0.6423357664233577,1.0,1.0,1.0
2021-11-21 11:59:00,1.4124,1.4156,1.2899,1.3061,CHR-USDT,146435560.0,194464677.3182,-0.07565463552724694,0,1,-0.03931447905556984,43,94,0.31386861313868614,1.0,1.0,1.0
2021-11-21 23:59:00,1.3058,1.3129,1.2138,1.2217,CHR-USDT,125273787.0,159265645.9523,-0.06461986065385505,0,1,-0.03338871746182448,58,79,0.4233576642335766,1.0,1.0,1.0
2021-11-22 11:59:00,2.2323,2.2612,2.0408,2.0848,AUDIO-USDT,18712897.0,39548037.2107,-0.06607534829548001,0,1,-0.03416645433276966,21,116,0.15328467153284672,1.0,1.0,1.0
2021-11-22 23:59:00,50.147,52.312,47.25,47.501000000000005,LPT-USDT,243648.1,12039773.5156,-0.0525759419191415,0,1,-0.024711954820692328,21,116,0.15328467153284672,1.0,1.0,1.0
2021-11-23 11:59:00,2.1808,2.2054,2.0197,2.0426,ICX-USDT,28031846.0,58250070.3446,-0.06337123991195881,0,1,-0.032722451105744454,53,84,0.38686131386861317,1.0,1.0,1.0
2021-11-24 11:59:00,123.937,124.818,116.115,118.433,AVAX-USDT,4263121.0,512505338.487,-0.04440965974648403,0,1,-0.02270908115690895,35,102,0.25547445255474455,1.0,1.0,1.0
2021-11-24 23:59:00,3.10269,3.472,2.9005,3.41928,LRC-USDT,174793119.0,534051446.79976,0.10204081632653073,1,0,-0.03464802319776994,42,95,0.30656934306569344,1.0,1.0,1.0
2021-11-25 11:59:00,453.94,463.0,422.0,428.92,EGLD-USDT,344233.5,151641619.5395,-0.054575912537471294,0,1,-0.028053478359392647,115,22,0.8394160583941606,1.0,1.0,1.0
2021-11-25 23:59:00,25.276,25.357,23.0,23.702,ALICE-USDT,14752688.7,355281013.0194,-0.062346704644354656,0,1,-0.032176398530011974,94,43,0.6861313868613139,1.0,1.0,1.0
2021-11-27 23:59:00,23.01,25.923,19.65,20.44,GTC-USDT,27248875.1,605708809.8626,-0.1121150254115807,0,1,-0.05938657647085899,32,105,0.23357664233576642,1.0,1.0,1.0
2021-11-28 11:59:00,17.9775,18.4998,15.8401,16.4921,MASK-USDT,8772594.0,147166793.7564,-0.08276836315300629,0,1,-0.04317076849885704,18,119,0.13138686131386862,1.0,1.0,1.0
2021-11-29 11:59:00,18.77,21.614,17.525,19.9,GTC-USDT,14164208.1,275925694.5724,0.06020245071923269,1,0,-0.02623149969028349,45,92,0.3284671532846715,1.0,1.0,1.0
2021-11-29 23:59:00,0.68904,0.71014,0.6435,0.65069,GALA-USDT,996180835.0,677106818.68664,-0.055410388177568826,0,1,-0.028494643723638524,112,25,0.8175182481751825,1.0,1.0,1.0
2021-11-30 11:59:00,2.9519,3.0319,2.6818,2.7722,STORJ-USDT,25227147.0,71008284.1266,-0.0610986926776399,0,1,-0.031512017887087684,62,76,0.4492753623188406,1.0,1.0,1.0
2021-11-30 23:59:00,2.7728,2.7936,2.6121,2.6293,STORJ-USDT,20700822.0,55760568.2727,-0.05154750739484881,0,1,-0.02645561418124598,37,101,0.26811594202898553,1.0,1.0,1.0
2021-12-01 11:59:00,70.0,75.055,65.862,66.469,ENS-USDT,349289.0,24397754.7027,-0.05056492736648155,0,1,-0.02593824645730458,105,33,0.7608695652173914,1.0,1.0,1.0
2021-12-01 23:59:00,15.808,16.425,14.914,15.164,QTUM-USDT,4443320.9,69418068.9077,-0.04079954456322343,0,1,-0.020824589158298434,29,109,0.21014492753623187,1.0,1.0,1.0
2021-12-02 11:59:00,2.602,2.669,2.323,2.391,CTK-USDT,66099246.0,161044947.71544,-0.0810914681014604,0,1,-0.04225916282795905,20,118,0.14492753623188406,1.0,1.0,1.0
2021-12-02 23:59:00,117.982,119.183,107.055,107.875,AVAX-USDT,3390357.0,383743816.994,-0.08547957747672896,0,1,-0.044648036380865674,81,57,0.5869565217391305,1.0,1.0,1.0
2021-12-03 11:59:00,0.051073,0.051444,0.048679,0.04935,RSR-USDT,986004052.0,48988649.845305,-0.03367926375562946,0,1,-0.017128062139015965,93,45,0.6739130434782609,1.0,1.0,1.0
2021-12-05 11:59:00,0.5586,0.585,0.5061100000000001,0.54268,GALA-USDT,1951588437.0,1043699248.4744,-0.028830150861683168,0,1,-0.008771911641286767,25,113,0.18115942028985507,1.0,1.0,1.0
2021-12-07 23:59:00,0.49677,0.50442,0.46216,0.47665,GALA-USDT,961805249.0,464649188.15983,-0.0402118319842133,0,1,-0.02051845839284072,19,119,0.13768115942028986,1.0,1.0,1.0
2021-12-08 11:59:00,32.533,32.586,29.215,29.921,HNT-USDT,810749.0,24979122.413,-0.08040077450287364,0,1,-0.04188414614621028,20,118,0.14492753623188406,1.0,1.0,1.0
2021-12-09 11:59:00,12.261,12.379,11.234000000000002,11.374,GTC-USDT,4056298.9,47323501.9274,-0.07219185904233627,0,1,-0.03744763677908014,17,121,0.12318840579710146,1.0,1.0,1.0
2021-12-10 11:59:00,1.828,2.1513,1.8264,2.0755,SFP-USDT,83994716.0,169003044.3427,0.135393873085339,1,0,-0.0460793744375837,113,25,0.8188405797101449,1.0,1.0,1.0
2021-12-12 11:59:00,0.12588,0.12595,0.1176,0.1187599999999999,IOTX-USDT,340650606.0,41154158.49594,-0.0567116759332813,0,1,-0.02918335649472803,19,119,0.13768115942028986,1.0,1.0,1.0
2021-12-14 23:59:00,0.48889,0.51549,0.4679399999999999,0.5038699999999999,GALA-USDT,1360782955.0,669602894.01539,0.030640839452637403,1,0,-0.01299859569802908,96,42,0.6956521739130435,1.0,1.0,1.0
2021-12-15 11:59:00,0.19075,0.19118,0.17637,0.17914,DOGE-USDT,4135134747.0,751734019.11804,-0.060865006553080025,0,1,-0.031387709859688306,53,85,0.38405797101449274,1.0,1.0,1.0
2021-12-17 11:59:00,9.2348,9.3496,8.6366,8.7166,NEAR-USDT,16144890.0,145314820.5323,-0.05616493237902409,0,1,-0.028893877528284095,22,116,0.15942028985507245,1.0,1.0,1.0
2021-12-17 23:59:00,1.649,1.759,1.572,1.744,CTK-USDT,12424112.0,20698145.274,0.058252427184465994,1,0,-0.02771834273487639,45,93,0.32608695652173914,1.0,1.0,1.0
2021-12-18 23:59:00,10.227,10.294,9.833,9.879,GTC-USDT,1794958.1,18056681.1672,-0.03393311167611979,0,1,-0.017259388211887883,32,106,0.2318840579710145,1.0,1.0,1.0
2021-12-19 11:59:00,193.06,193.25,184.26,184.97,AAVE-USDT,289337.5,54765627.724,-0.041804807293825075,0,1,-0.02134864157032823,53,85,0.38405797101449274,1.0,1.0,1.0
2021-12-19 23:59:00,16.773,16.916,16.039,16.098,WAVES-USDT,1426882.6,23627032.838,-0.04012879375111811,0,1,-0.020475219811981638,25,113,0.18115942028985507,1.0,1.0,1.0
2021-12-21 23:59:00,36168.0,36168.0,34127.0,34649.0,YFI-USDT,3578.097,125444373.359,-0.041971963392042455,0,1,-0.0214358337098961,111,27,0.8043478260869565,1.0,1.0,1.0
2021-12-22 23:59:00,122.871,124.322,115.5,116.657,AVAX-USDT,3915862.0,472743935.41899997,-0.050542456477329245,0,1,-0.025926420734456834,51,87,0.3695652173913043,1.0,1.0,1.0
2021-12-23 11:59:00,1.2705,1.2935,1.2261,1.2302,IOTA-USDT,22379259.8,28117796.67897,-0.031719795356158986,0,1,-0.016115487663454275,85,53,0.6159420289855072,1.0,1.0,1.0
2021-12-24 11:59:00,0.7055,0.7176,0.656,0.6591,REN-USDT,68930926.0,46679349.28754,-0.06550404083368777,0,1,-0.03183948332217512,53,86,0.381294964028777,1.0,1.0,1.0
2021-12-24 23:59:00,0.9742,0.9753,0.8889,0.9125,XRPBUSD,91712320.5,85385367.97648,-0.06314168377823404,0,1,-0.03260005300821622,23,116,0.16546762589928057,1.0,1.0,1.0
2021-12-25 11:59:00,0.15777,0.16324,0.14052,0.14597,PEOPLE-USDT,305871598.0,46575141.48312,-0.07361807450656854,0,1,-0.03821572115701388,103,36,0.7410071942446043,1.0,1.0,1.0
2021-12-25 23:59:00,269.49,271.41,257.6,263.75,AAVE-USDT,312607.1,82430462.252,-0.021008871237147897,0,1,-0.010615950183809453,108,31,0.7769784172661871,1.0,1.0,1.0
2021-12-26 11:59:00,9.291,9.362,8.63,8.806000000000001,UNFI-USDT,1785601.4,15791470.8699,-0.05169071720870111,0,1,-0.02653106345345957,35,104,0.2517985611510791,1.0,1.0,1.0
2021-12-27 11:59:00,5.731,5.799,5.501,5.56,CRV-USDT,19229531.9,108554480.4466,-0.02949903997207204,0,1,-0.014970325095225334,114,26,0.8142857142857143,1.0,1.0,1.0
2021-12-27 23:59:00,97.777,98.141,89.436,90.881,LUNA-USDT,9956499.0,939182926.578,-0.07060387585007921,0,1,-0.036593768882575484,26,114,0.18571428571428572,1.0,1.0,1.0
2021-12-29 11:59:00,1.6299,1.6359,1.3825,1.4221,ICX-USDT,164409637.0,240264665.9903,-0.12861519607843142,0,1,-0.06872728463377131,86,54,0.6142857142857143,1.0,1.0,1.0
2021-12-30 23:59:00,1.3233,1.3649,1.2442,1.2656,ICX-USDT,77109672.0,99784431.4155,-0.043386243386243306,0,1,-0.022174148188210285,35,105,0.25,1.0,1.0,1.0
2022-01-01 11:59:00,0.07311,0.07689,0.07309,0.0761,CELR-USDT,400974810.0,30199466.58055,0.04132457580733595,1,0,-0.018026347895360395,118,23,0.8368794326241135,1.0,1.0,1.0
2022-01-02 11:59:00,0.44578,0.44747,0.415,0.41684,ROSE-USDT,93631808.0,40071786.61953,-0.06491991565346145,0,1,-0.02941432200904215,59,82,0.41843971631205673,1.0,1.0,1.0
2022-01-02 23:59:00,0.7119,0.7584,0.7076,0.7483,KEEP-USDT,52506535.0,38406852.6024,0.05127844900252887,1,0,-0.02358993354690153,104,37,0.7375886524822695,1.0,1.0,1.0
2022-01-03 11:59:00,2.1396,2.1426,2.0232,2.035,SXP-USDT,57023806.8,117334269.59937,-0.048932093284105194,0,1,-0.025079646441660275,74,67,0.524822695035461,1.0,1.0,1.0
2022-01-03 23:59:00,1.5293,1.5324,1.4313,1.4487,SFP-USDT,16472198.0,24389225.2166,-0.05270385143529721,0,1,-0.02706514439220986,27,114,0.19148936170212766,1.0,1.0,1.0
2022-01-04 11:59:00,0.8316,0.9163,0.8274,0.8949,CHR-USDT,119879099.0,104787531.1461,0.07585958163019968,1,0,-0.02406866809649999,112,29,0.7943262411347518,1.0,1.0,1.0
2022-01-04 23:59:00,7.126,7.13,6.56,6.598,SNX-USDT,8412085.5,57952589.689,-0.07409486387875397,0,1,-0.038472748469834395,18,123,0.1276595744680851,1.0,1.0,1.0
2022-01-07 23:59:00,10.078,10.35,9.1,9.313,ANT-USDT,5987176.5,57687930.9225,-0.07599960313523169,0,1,-0.039500825082508295,20,122,0.14084507042253522,1.0,1.0,1.0
2022-01-08 11:59:00,9.309,10.149,9.233,9.859,ANT-USDT,4752954.4,45730638.5452,0.05862772468592281,1,0,-0.018928137069812112,120,22,0.8450704225352113,1.0,1.0,1.0
2022-01-09 11:59:00,14.915,15.96,14.806,15.934,UNI-USDT,3053009.0,47077809.606,0.06796246648793569,1,0,-0.032864458417061426,127,15,0.8943661971830986,1.0,1.0,1.0
2022-01-09 23:59:00,137.85,144.72,133.25,144.0,ZEC-USDT,479814.672,66805416.92368,0.04491691459255498,1,0,-0.019961575606336268,89,53,0.6267605633802817,1.0,1.0,1.0
2022-01-11 11:59:00,0.0770899999999999,0.08065,0.0712899999999999,0.07252,PEOPLE-USDT,1013098587.0,77422567.18655,-0.058548617421783744,0,1,-0.030157138080909474,109,33,0.7676056338028169,1.0,1.0,1.0
2022-01-13 11:59:00,17.58,18.55,17.1659,18.4834,NEAR-USDT,31108439.0,554365727.7068,0.051459712835915994,1,0,-0.018307752104166464,36,106,0.2535211267605634,1.0,1.0,1.0
2022-01-14 11:59:00,0.0793,0.07956,0.0724,0.07456,PEOPLE-USDT,863893489.0,65625975.35647,-0.05989156474593371,0,1,-0.030870215116656996,30,112,0.2112676056338028,1.0,1.0,1.0
2022-01-15 11:59:00,0.35602,0.3563699999999999,0.34,0.34362,ONE-USDT,551048905.0,191067906.19238,-0.034612575153115666,0,1,-0.017611069815312685,108,34,0.7605633802816901,1.0,1.0,1.0
2022-01-15 23:59:00,0.9558,0.95831,0.89112,0.89671,DUSK-USDT,48113249.0,44449217.54176,-0.06129221363817183,0,1,-0.031614982964086935,70,72,0.49295774647887325,1.0,1.0,1.0
2022-01-16 11:59:00,1.41982,1.42253,1.30457,1.3259299999999998,LRC-USDT,100619803.0,135864448.96111,-0.06607547860875951,0,1,-0.03416652401781717,48,94,0.3380281690140845,1.0,1.0,1.0
2022-01-16 23:59:00,1.477,1.543,1.454,1.538,KNC-USDT,7045833.0,10638094.693,0.04129993229519302,1,0,-0.015817880295491804,101,41,0.7112676056338029,1.0,1.0,1.0
2022-01-17 23:59:00,0.07589,0.07597,0.06455,0.06759,PEOPLE-USDT,1596012200.0,111923246.56328,-0.1101895734597157,0,1,-0.05830721003134809,17,125,0.11971830985915492,1.0,1.0,1.0
2022-01-18 23:59:00,12.224,12.617,11.03,11.384,GTC-USDT,8894863.6,104510394.2519,-0.06909804562924182,0,1,-0.03578537246432045,95,47,0.6690140845070423,1.0,1.0,1.0
2022-01-19 23:59:00,17.4313,17.5986,16.1579,16.2053,NEAR-USDT,24741397.0,420354166.2052,-0.0703225843463694,0,1,-0.03644266330522905,16,126,0.11267605633802817,1.0,1.0,1.0
2022-01-22 23:59:00,98.6,103.26,88.49,94.46,SOL-USDT,10570768.0,1005032953.124,-0.041987829614604455,0,1,-0.02144411063917928,89,53,0.6267605633802817,1.0,1.0,1.0
2022-01-23 23:59:00,6.225,6.314,5.658,6.0360000000000005,DYDX-USDT,28440211.9,168950565.834,-0.03020565552699228,0,1,-0.015334420880913857,74,68,0.5211267605633803,1.0,1.0,1.0
2022-01-25 11:59:00,6.093999999999999,6.425,5.742999999999999,5.957999999999999,UNFI-USDT,22254677.0,135893132.4143,-0.022637795275590733,0,1,-0.00797428613569795,58,84,0.4084507042253521,1.0,1.0,1.0
2022-01-25 23:59:00,1905.9,1935.0,1794.3,1807.7,MKR-USDT,12519.142,23150878.5187,-0.05092665511629124,0,1,-0.026128649929964,121,21,0.852112676056338,1.0,1.0,1.0
2022-01-26 23:59:00,5.712999999999999,5.714,5.0,5.112,UNFI-USDT,8896137.8,47749684.5855,-0.10535526776338822,0,1,-0.05560687234435513,15,127,0.1056338028169014,1.0,1.0,1.0
2022-01-27 11:59:00,1.5894,1.6094,1.4611,1.5166,C98-USDT,15139288.0,22825076.1166,-0.04580344784195289,0,1,-0.02343850611719256,58,84,0.4084507042253521,1.0,1.0,1.0
2022-01-27 23:59:00,0.2058199999999999,0.21147,0.17824,0.18813,GALA-USDT,1838198456.0,355011304.85352,-0.08599329543798295,0,1,-0.04492841912884582,51,91,0.3591549295774648,1.0,1.0,1.0
2022-01-28 11:59:00,54.086,55.724,48.58,49.152,LUNA-USDT,16915981.0,889238000.715,-0.09114106617851003,0,1,-0.04774636017552503,38,104,0.2676056338028169,1.0,1.0,1.0
2022-01-29 23:59:00,1.43,1.443,1.356,1.364,CTK-USDT,12862120.0,17887516.055,-0.045486354093771775,0,1,-0.02327246688148943,93,49,0.6549295774647887,1.0,1.0,1.0
2022-01-30 11:59:00,5.061,5.292000000000001,4.9430000000000005,5.236000000000001,UNFI-USDT,1822805.8,9376032.0183,0.03457814661134173,1,0,-0.015684035769686466,101,41,0.7112676056338029,1.0,1.0,1.0
2022-02-01 11:59:00,7.768,8.12,7.531000000000001,7.64,ANT-USDT,15259276.2,119046079.1792,-0.016477857878475777,0,1,-0.005369959208963659,104,38,0.7323943661971831,1.0,1.0,1.0
2022-02-01 23:59:00,0.08982,0.0903,0.0825299999999999,0.0861,PEOPLE-USDT,4472353608.0,387055061.68455,-0.04141616566466266,0,1,-0.021145975443383258,63,79,0.44366197183098594,1.0,1.0,1.0
2022-02-02 11:59:00,0.0861,0.09421,0.08147,0.08966,PEOPLE-USDT,5089476243.0,446743757.78347,0.041347270615563314,1,0,-0.019364568067344545,104,38,0.7323943661971831,1.0,1.0,1.0
2022-02-03 11:59:00,21.58,22.08,20.12,20.49,ICP-USDT,8606586.07,180678930.8344,-0.05050973123262281,0,1,-0.02590919895412469,41,101,0.2887323943661972,1.0,1.0,1.0
2022-02-05 23:59:00,0.17088,0.1738299999999999,0.16,0.16133,BLZ-USDT,201329457.0,33231304.52074,-0.055444964871194435,0,1,-0.018916703225140163,28,114,0.19718309859154928,1.0,1.0,1.0
2022-02-06 11:59:00,8.133,8.788,8.133,8.466000000000001,GTC-USDT,2678293.1,22655477.1871,0.040688383527965666,1,0,-0.01958038023104436,96,46,0.676056338028169,1.0,1.0,1.0
2022-02-06 23:59:00,0.09945,0.10081,0.08845,0.09287,PEOPLE-USDT,3351825201.0,314326969.02236,-0.06625779207721705,0,1,-0.03426402537305684,126,16,0.8873239436619719,1.0,1.0,1.0
2022-02-07 11:59:00,0.8859,0.9333,0.8656,0.9024,SFP-USDT,14612133.0,13237401.1438,0.019085262563523386,1,0,-0.008446289193008716,120,22,0.8450704225352113,1.0,1.0,1.0
2022-02-07 23:59:00,8.027000000000001,8.134,7.624,7.722,ANT-USDT,5266627.5,41567347.7197,-0.037517138227595614,0,1,-0.010948414691489772,124,18,0.8732394366197183,1.0,1.0,1.0
2022-02-08 11:59:00,0.09006,0.09147,0.0805,0.08381,PEOPLE-USDT,3074086426.0,266153066.95286,-0.06960479573712253,0,1,-0.03605727758928057,17,125,0.11971830985915492,1.0,1.0,1.0
2022-02-08 23:59:00,0.0838,0.0853,0.07678,0.07979,PEOPLE-USDT,3949518167.0,318035966.93342,-0.047965636558883196,0,1,-0.024572127139364075,61,81,0.4295774647887324,1.0,1.0,1.0
2022-02-09 11:59:00,24.607,24.833,23.412,23.949,FIL-USDT,3493506.3,83672824.5416,-0.026621687530482774,0,1,-0.013490412538874619,91,51,0.6408450704225352,1.0,1.0,1.0
2022-02-09 23:59:00,0.10325,0.10991,0.10259,0.10889,IOTX-USDT,749625740.0,80187892.73751,0.054624697336561834,1,0,-0.020491352753476022,125,17,0.8802816901408451,1.0,1.0,1.0
2022-02-10 11:59:00,30.904,30.929,30.026,30.591,ATOM-USDT,3887316.0,118111342.93018,-0.010128138752265037,0,1,-0.005089844702821367,75,68,0.5244755244755245,1.0,1.0,1.0
2022-02-11 11:59:00,34.351,37.5,33.415,36.444,ETC-USDT,9538663.14,344658182.51084,0.06086804645882449,1,0,-0.02867532010614371,100,44,0.6944444444444444,1.0,1.0,1.0
2022-02-12 11:59:00,0.18988,0.21645,0.18915,0.2144,BLZ-USDT,243759871.0,50031043.5146,0.1287775086869538,1,0,-0.05797509353379604,62,82,0.4305555555555556,1.0,1.0,1.0
2022-02-12 23:59:00,0.0985299999999999,0.0989,0.09262,0.09405,IOTX-USDT,476860917.0,45617399.07846,-0.04527459141203949,0,1,-0.023161611965101914,69,75,0.4791666666666667,1.0,1.0,1.0
2022-02-13 11:59:00,28.562,28.696,27.077,27.359,LPT-USDT,560685.4,15478127.2514,-0.04188408334792504,0,1,-0.021389991773080097,112,32,0.7777777777777778,1.0,1.0,1.0
