candle_begin_time,factor,symbol,µ±ÖÜÆÚÕÇµø·ù,¾»Öµ,±¸×¢,ÕÇµø·ù,Õñ·ù
2021-03-19 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,-0.005843877729611813,2.159644395890631,,-0.0323848635963627,0.1193171819088401
2021-03-20 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CHZ-USDT,0.002789752437580395,2.1656692691083737,,-0.1141718438635563,0.1458437106273256
2021-03-20 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,-0.003318808684166119,2.158481827131025,,-0.0066126447216524,0.1033405027557466
2021-03-21 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ANKR-USDT,0.009330874615301132,2.1786223504193907,,-0.1573081094107723,0.1654738668401649
2021-03-21 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,IOST-USDT,0.006602695624749355,2.193007130680486,,-0.1507117772482127,0.2150061076831523
2021-03-22 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RVN-USDT,0.002669732383525414,2.198861872834566,,-0.047579408543264,0.1017424043428772
2021-03-22 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ONE-USDT,0.01704289428992456,2.236336843291431,,-0.0888989681369769,0.1898253176043557
2021-03-23 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.008382441000235552,2.2550828049369747,,-0.1272243472476286,0.2233494096125065
2021-03-23 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.03104205293289386,2.325085204735887,,-0.0859375,0.196911932901258
2021-03-24 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,UNI-USDT,0.003754484721578466,2.333814701613436,,-0.0548378543935196,0.2048122280323252
2021-03-24 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DENT-USDT,0.0072217932521156936,2.3506690288772365,,-0.07525,0.3006666666666667
2021-03-25 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,COTI-USDT,0.013317413753301421,2.3819738609318657,,-0.164313969599004,0.2964972568879243
2021-03-25 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.009706882492202196,2.4050954012994286,,-0.0421228428279829,0.1534607533865281
2021-03-26 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CRV-USDT,-0.0001365034693014966,2.40476709743315,,-0.0434083601286173,0.1571543408360128
2021-03-26 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ANKR-USDT,-0.05112447077076443,2.281824652249933,,-0.0404920161968074,0.1786725678723439
2021-03-27 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ONE-USDT,0.0024601746411643255,2.2874383393949818,,-0.0097299661091068,0.0876674870112113
2021-03-27 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,0.00768894779435958,2.3050263333694065,,-0.0699285075960679,0.100379492521765
2021-03-28 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ONE-USDT,-0.004380573712678637,2.2949289956064165,,-0.0486127167630058,0.07987054268046
2021-03-28 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.0031090320640076996,2.3020640034383777,,-0.0666884602811375,0.1634049344601133
2021-03-29 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STORJ-USDT,0.011912091692501514,2.329486400929343,,-0.1989345420296681,0.2880433183249463
2021-03-29 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AKRO-USDT,0.003762392455047614,2.3382508429883355,,-0.0348947725729816,0.1082621082621082
2021-03-30 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HBAR-USDT,0.004307456026713119,2.348322755673933,,-0.1134640148805266,0.1728291984732824
2021-03-30 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.007078206366186945,2.364944668753006,,-0.067951618826484,0.1021195973949082
2021-03-31 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AXS-USDT,0.006338701535964164,2.379935347157301,,-0.1025516166731592,0.1397241844204671
2021-03-31 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CHR-USDT,0.009657922966984644,2.40292057940655,,-0.0959607230528899,0.2059348505131637
2021-04-01 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.012292476561658328,2.432458424308431,,-0.0817727455033474,0.1508191157868757
2021-04-01 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FLM-USDT,0.002778314876952903,2.4392165597362565,,-0.0975412674593095,0.165954498209955
2021-04-02 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FIL-USDT,0.00554937556587487,2.452752688512734,,-0.1438609603956743,0.2700503537686864
2021-04-02 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.00412888613039053,2.4628798250696127,,-0.0840720967820933,0.1061846210313818
2021-04-03 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FIL-USDT,0.005230614272008216,2.4757621994328627,,-0.1306180908577423,0.1932776923270884
2021-04-03 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,-0.012571588548239587,2.444637935718308,,-0.0503055947343666,0.1688800094018097
2021-04-04 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AVAX-USDT,0.002766942659499394,2.4514021087096776,,-0.1224496787475045,0.1541556629627784
2021-04-04 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,-0.019460226916131917,2.403697267411503,,-0.0870481972753509,0.1299047732590196
2021-04-05 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,0.003931474657453249,2.413147342302521,,-0.0402440008763737,0.1305414746543779
2021-04-05 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,-0.009808806894551991,2.389477246013774,,-0.1100525719596851,0.1416186230231916
2021-04-06 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.013189279228059902,2.4209927286205453,,-0.1545387141192669,0.237410071942446
2021-04-06 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DENT-USDT,0.034012445467625385,2.503336611780269,,-0.0740167234437905,0.346427833987198
2021-04-07 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OGN-USDT,0.02544972926757083,2.567045850815675,,-0.2023486591353913,0.3077267251763897
2021-04-07 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.01368073923207902,2.6021649356974748,,-0.2655071758696181,0.3140214216163584
2021-04-08 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HOT-USDT,0.008126444998876936,2.6233112859254266,,-0.0435188208405242,0.1770881941203919
2021-04-08 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OMG-USDT,-0.004294642777362689,2.612045101058553,,-0.0723767446530775,0.1009538152610441
2021-04-09 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OGN-USDT,0.006703246862894252,2.6295542841879618,,-0.0254138420305849,0.1209026727181038
2021-04-09 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,QTUM-USDT,0.0024855216599133367,2.636090098317229,,-0.0651126835939823,0.0855681750609502
2021-04-10 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ENJ-USDT,0.007413837069968121,2.655633640807909,,-0.0812585213499157,0.1676037060151765
2021-04-10 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,NKN-USDT,0.02361892231187457,2.7183568454589513,,-0.1675831612489077,0.2295745387425377
2021-04-11 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,0.0005657153505989054,2.719894661654833,,-0.1000485165921528,0.1263105185741558
2021-04-11 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,NKN-USDT,0.013551154206428828,2.7567523736401602,,-0.0731196006162365,0.1222137717194174
2021-04-12 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MANA-USDT,0.011046736796874956,2.7872054915259232,,-0.0662205613974102,0.1018421967327076
2021-04-12 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,NKN-USDT,0.005391843985910416,2.802233668692904,,-0.0764982571080593,0.1362497772840179
2021-04-13 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AXS-USDT,0.006496891860965581,2.8204394778075588,,-0.0631369380877483,0.1170733022998073
2021-04-13 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DENT-USDT,0.00834795928065124,2.8439843917218375,,-0.0703792015998697,0.1593389700230604
2021-04-14 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SFP-USDT,0.0034368348110713764,2.8537586962814507,,-0.0465510423139935,0.0927139226207286
2021-04-14 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.006306117414249135,2.871754833692136,,-0.1024376497111455,0.1489361702127661
2021-04-15 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.02699096751050023,2.9492662751064422,,-0.148420500262376,0.2713730977785551
2021-04-15 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,XRP-USDT,0.006827893783053929,2.969403551970812,,-0.074136524340495,0.1298955613577024
2021-04-16 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BAND-USDT,0.009647920940312638,2.99805212268011,,-0.0982910034214405,0.1171390897417113
2021-04-16 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,XRP-USDT,0.015366401718714062,3.044121395970856,,-0.0961418262401272,0.2316608898232855
2021-04-17 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,XRP-USDT,0.007718713380097331,3.067618096520577,,-0.0246432388256742,0.1891382236469922
2021-04-17 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.07689212264647005,3.303493763430768,,-0.2553699153400354,0.3279492806365641
2021-04-18 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ETC-USDT,0.0012824575479266631,3.3077303539422083,,-0.0874217938497958,0.1564039408866996
2021-04-18 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,-0.02003319226797229,3.241465955791076,,-0.2763691683569979,0.5552458185504308
2021-04-19 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HBAR-USDT,0.006683165368908339,3.263129208811314,,0.0993078970718721,0.1621650399290153
2021-04-19 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,-0.014268257789494365,3.2165700400595654,,-0.0940061411980287,0.1662738402340874
2021-04-20 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OGN-USDT,0.021564269704460015,3.2859330239266957,,-0.1320863460127842,0.1580161476355247
2021-04-20 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,-0.10700973918124213,2.93430618806927,,-0.0303359063264352,0.2044668626631574
2021-04-21 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.017782121194092948,2.9864843763260946,,-0.199881059178099,0.3217514245319396
2021-04-21 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,KSM-USDT,0.005275079624007084,3.002238319207068,,-0.0960068168670554,0.1225319214385893
2021-04-22 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.007887798316886574,3.025919369568202,,-0.1095555377775745,0.2305601242690057
2021-04-22 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.026534703761224687,3.106211243645046,,-0.1367428909449218,0.1696303389403984
2021-04-23 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,IOST-USDT,-0.05505698479287502,2.9351926184402233,,-0.1830385267748956,0.2498707676402174
2021-04-23 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RVN-USDT,0.009750854546904941,2.963813254729783,,-0.0988292236248289,0.3228866788798743
2021-04-24 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HOT-USDT,0.043837986496041426,3.093740860167416,,-0.0313138189244459,0.1542533081285368
2021-04-24 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STORJ-USDT,0.005894840165949544,3.1119779680529702,,-0.1580548628428927,0.1700938311040127
2021-04-25 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DENT-USDT,-0.0027255988456516,3.103495964495552,,-0.0393229829473276,0.1521545697216218
2021-04-25 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.006567125141124119,3.123877010869368,,-0.0202246843278038,0.1000727182708524
2021-04-26 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,-0.00445699873146943,3.1099538949946566,,-0.126840196287604,0.2073821207595477
2021-04-26 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CTK-USDT,0.0017549733701960335,3.1154117812629094,,0.0980565371024737,0.1702033598585322
2021-04-27 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SRM-USDT,0.009975168437855064,3.146488538534285,,-0.0638233039101972,0.1361442348338134
2021-04-27 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ONE-USDT,0.006595639918815399,3.167241643943137,,0.033299029697148,0.1491408430019092
2021-04-28 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.00026013788866596776,3.168065563497287,,-0.0887019910554375,0.1629364181231402
2021-04-28 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MATIC-USDT,0.027260227526239245,3.2544277515762663,,-0.1327059958981783,0.2670961826166691
2021-04-29 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.0019156441510244093,3.260662077063505,,-0.1127992733092546,0.1717704538821571
2021-04-29 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AXS-USDT,0.005308497298017079,3.2779712928893434,,-0.0680354643023797,0.1261664800298617
2021-04-30 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,0.006060849716729599,3.2978385842712994,,-0.0780758177090461,0.1561943874058864
2021-04-30 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MATIC-USDT,0.0037174368454215845,3.3100980909347224,,-0.0374487808154766,0.1136521369243514
2021-05-01 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MATIC-USDT,0.0029546360893470958,3.319878226213477,,-0.0442094978889703,0.1002012166044406
2021-05-01 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FTM-USDT,-0.012048612513227197,3.279878299874731,,-0.0418466522678185,0.170225401538669
2021-05-02 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,NKN-USDT,0.006432649694374515,3.3009766080180056,,-0.0991617495551184,0.1213467903212603
2021-05-02 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LINA-USDT,-0.016380950375102565,3.2469034740126883,,-0.0441124780316344,0.1452533590937033
2021-05-03 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,0.005459892365980101,3.2646312175035246,,-0.0265398097145719,0.1140506891951978
2021-05-03 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LINA-USDT,0.004337974519950105,3.2787931045420886,,0.0252585999518892,0.1227648143693368
2021-05-04 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.010869658587343123,3.314432466166996,,-0.0880750085822176,0.1246544519447122
2021-05-04 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DENT-USDT,0.004199034512590849,3.328349882482083,,-0.0730790390610673,0.1885824246311754
2021-05-05 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SAND-USDT,0.0025400601242426823,3.3368040912981036,,-0.1484153912257567,0.1550086675655253
2021-05-05 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.00641481717818837,3.358209079503212,,-0.0595187945560595,0.1709487526214786
2021-05-06 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.006285632896135374,3.379317548965438,,-0.0075035729495511,0.2281959143340826
2021-05-06 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.010573236581247647,3.4150478728938114,,-0.0591859733564626,0.1413012105598326
2021-05-07 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RLC-USDT,0.0069532262585538795,3.438793473437835,,-0.1466546431161906,0.2594371055623063
2021-05-07 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DASH-USDT,-0.001199020802883255,3.434670288526364,,-0.028749098774333,0.1181480229807367
2021-05-08 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OMG-USDT,0.007486489998125512,3.4603839132882754,,-0.2042456304828233,0.282556270096463
2021-05-08 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,EOS-USDT,0.009104170307325354,3.491887837763581,,-0.0238003468876469,0.1159071201464495
2021-05-09 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,-0.050440993800991984,3.315753544985189,,-0.106553060121077,0.1898488078596381
2021-05-09 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,-0.05147889157615171,3.145062227749656,,-0.2744056251028841,0.3890320719636043
2021-05-10 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.0015925936323846202,3.1500710338270235,,0.0008135615733284,0.1069323370693234
2021-05-10 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.0036602503834228806,3.1616010825363983,,-0.1095468867400749,0.1406061964962313
2021-05-11 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,NKN-USDT,0.015862040513661357,3.211750526995626,,-0.2070293094883258,0.2929995172080833
2021-05-11 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.02463257242985306,3.290864204478465,,-0.0562587904360056,0.2880436342758719
2021-05-12 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.026632747693591474,3.3785089605302114,,-0.0725387025152832,0.2050743816738188
2021-05-12 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,-0.11747243089042592,2.9816273001516413,,-0.068210139699613,0.2133696329583101
2021-05-13 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.09363927843445552,3.2608247290983146,,-0.3601393679172239,0.4805459790332794
2021-05-13 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,-0.10307210128511979,2.92472467234767,,-0.0993894725262636,0.4535299620315878
2021-05-14 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CHR-USDT,0.0016657693714674515,2.9295965891268416,,-0.1514346439957491,0.2088204038257173
2021-05-14 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HBAR-USDT,0.007891146627666323,2.9527144653715527,,-0.0132331902718169,0.1863268777416371
2021-05-15 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RLC-USDT,0.011420713055823928,2.9864365700163416,,-0.0502723168188535,0.2167638838254953
2021-05-15 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,YFI-USDT,-0.0038445860703791856,2.9749549575791856,,-0.0768507595699633,0.1274989923547736
2021-05-16 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.0068626546757348805,2.995371046128917,,-0.1271039296977427,0.1614662652735965
2021-05-16 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ONE-USDT,0.020582901015386623,3.0570244718757436,,0.0278460278460284,0.1479823455233292
2021-05-17 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.011678208458875128,3.092725040922191,,-0.112388300594418,0.2198921981351063
2021-05-17 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.018342033477129593,3.149451907158343,,-0.0886061697815806,0.2199121027721434
2021-05-18 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RLC-USDT,0.008480831630359287,3.176161878510867,,-0.1094087365968502,0.1504936719674872
2021-05-18 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,-0.005488391836276696,3.158729857586155,,-0.0204470893415731,0.1335062557216966
2021-05-19 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,-0.06197741382213795,2.962959950050195,,-0.1563839124373999,0.1728018999432082
2021-05-19 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,-0.05524558386061029,2.7992694976540675,,-0.3005254389337434,0.4614201486798258
2021-05-20 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SXP-USDT,-0.05361357042721948,2.649190665296824,,-0.3481965256597268,0.6456559901957537
2021-05-20 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.03876811076086262,2.7518947824356945,,0.1296763576522217,0.3755204909051064
2021-05-21 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.007693597815247033,2.7730667541216314,,-0.0617655627852773,0.2791104205108283
2021-05-21 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CVC-USDT,0.0193082300772609,2.826609765029815,,-0.153794390900408,0.3097124253933802
2021-05-22 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RLC-USDT,0.032216442351546304,2.917673075575216,,-0.1943957968476357,0.3935075318214698
2021-05-22 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SNX-USDT,0.015608097019758516,2.963212400010731,,-0.0997006536746288,0.2417669701228081
2021-05-23 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SOL-USDT,-0.05268018107278938,2.807109834221031,,-0.1554419560748674,0.1951852853665133
2021-05-23 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SAND-USDT,0.036533378209871126,2.9096630394712766,,-0.347248706074639,0.4219513858887199
2021-05-24 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STORJ-USDT,-0.009785874285568097,2.8811894427536466,,-0.1634811653367972,0.2982635342185903
2021-05-24 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.0264827671527601,2.957491311889082,,0.0221649958613079,0.3367356321839081
2021-05-25 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.007045005482067879,2.978326854394509,,-0.0212201591511935,0.217243920412675
2021-05-25 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,KSM-USDT,-0.0004161408136205136,2.9770874510340932,,-0.18309254756115,0.260409214479897
2021-05-26 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.009104534943810583,3.0041924477628132,,0.0679572976418101,0.1454762853726584
2021-05-26 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,0.014679370796270463,3.048292102646879,,0.0409716125256072,0.1778297747879497
2021-05-27 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MATIC-USDT,0.018404389967262347,3.104394059238118,,-0.048587624240751,0.1495331133682688
2021-05-27 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MANA-USDT,0.00048222142601050955,3.1058910645682625,,-0.0584428514536041,0.1636798088410991
2021-05-28 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,-0.011204344139323141,3.071091592221591,,-0.1640824076078809,0.2245716854531226
2021-05-28 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,REEF-USDT,0.014148021633607621,3.1145414625071326,,-0.2710319104848736,0.3269788644840448
2021-05-29 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.008118281995691756,3.1398261883870395,,-0.006202934377074,0.1970792895074162
2021-05-29 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,-0.01473996216808271,3.093545269155859,,-0.0609330839145197,0.2171068338946545
2021-05-30 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DODO-USDT,-0.0575229834036276,2.915595315979836,,-0.1776710684273708,0.2183563287342531
2021-05-30 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,0.00626085074387861,2.933849423082737,,0.014312888415235,0.1623258668683624
2021-05-31 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DODO-USDT,0.006439443452239235,2.9527417805400633,,-0.0792365529207634,0.10641989589358
2021-05-31 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.005288280413670021,2.9683567070647183,,0.0001611603545528,0.142834112526197
2021-06-01 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.006641664490540933,2.988071536401289,,-0.0403532493873066,0.0946302909913147
2021-06-01 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,0.008024923101647374,3.0120505807031304,,-0.1121915420603615,0.167124542124542
2021-06-02 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.0013200384018539069,3.016026603137985,,-0.0587865027089,0.0996315765826481
2021-06-02 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,REN-USDT,0.0027052670397726963,3.024185760498532,,-0.0643164093585867,0.0885058568882099
2021-06-03 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.003238220390499036,3.033978740492835,,-0.0134106307187259,0.1149987196498824
2021-06-03 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,KNC-USDT,-0.0005496699761526891,3.0323110534709006,,0.0040650406504065,0.1236777868185515
2021-06-04 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,-0.007432576605223451,3.009773169275112,,-0.0264736599227648,0.1067628625564786
2021-06-04 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.008866846606879086,3.036460366288575,,-0.1821377424814477,0.2182457053617908
2021-06-05 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.004756784727160124,3.0509041545835633,,0.0022075055187638,0.1240573845870885
2021-06-05 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CRV-USDT,0.008455314612696219,3.076700509063749,,-0.0544369873228933,0.144668158090977
2021-06-06 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SFP-USDT,0.0013494871767103511,3.080852476947309,,-0.055266579973992,0.1065767010812129
2021-06-06 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,KAVA-USDT,0.002726230004188812,3.089251589408442,,-0.0427107660586169,0.0901211713227869
2021-06-07 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.0030947444064610696,3.098812033484915,,-0.0274745954083553,0.1031238238614979
2021-06-07 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,WAVES-USDT,-0.011852772515316246,3.0620825193842935,,-0.0361896583450899,0.0757008772467946
2021-06-08 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.014310585922780339,3.105902714380586,,-0.1657195233730521,0.2014296187683284
2021-06-08 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.007523194203229444,3.129269023677209,,-0.1041167274622197,0.14581742450538
2021-06-09 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,0.006511877209628203,3.149646439315288,,-0.0360038301947015,0.1475540786656868
2021-06-09 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.0021755448085540863,3.156498636275121,,-0.073581761720821,0.1087417619877282
